domain	kingdom	phylum	class	order	family	genus	species	sub_species	FullScientificName
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Cetotheriidae 	Heterocetus 	brevifrons 	 	Heterocetus brevifrons
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Cetotheriidae 	Heterocetus 	brevifrons 	 	Heterocetus brevifrons
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Cetotheriidae 	Heterocetus 	brevifrons 	 	Heterocetus brevifrons
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Cetotheriidae 	Heterocetus 	brevifrons 	 	Heterocetus brevifrons
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Diorocetidae 	Amphicetus 	later 	 	Amphicetus later
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Cetotheriidae 	Heterocetus 	sprangii 	 	Heterocetus sprangii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Cetotheriidae 	Heterocetus 	sprangii 	 	Heterocetus sprangii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Cetotheriidae 	Heterocetus 	sprangii 	 	Heterocetus sprangii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Cetotheriidae 	Heterocetus 	sprangii 	 	Heterocetus sprangii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Cetotheriidae 	Heterocetus 	sprangii 	 	Heterocetus sprangii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Cetotheriidae 	Heterocetus 	sprangii 	 	Heterocetus sprangii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	brialmonti 	 	Plesiocetus brialmonti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	brialmonti 	 	Plesiocetus brialmonti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	brialmonti 	 	Plesiocetus brialmonti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	brialmonti 	 	Plesiocetus brialmonti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	brialmonti 	 	Plesiocetus brialmonti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	brialmonti 	 	Plesiocetus brialmonti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	brialmonti 	 	Plesiocetus brialmonti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	brialmonti 	 	Plesiocetus brialmonti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	brialmonti 	 	Plesiocetus brialmonti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	brialmonti 	 	Plesiocetus brialmonti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	brialmonti 	 	Plesiocetus brialmonti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	brialmonti 	 	Plesiocetus brialmonti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	brialmonti 	 	Plesiocetus brialmonti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	brialmonti 	 	Plesiocetus brialmonti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	brialmonti 	 	Plesiocetus brialmonti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	brialmonti 	 	Plesiocetus brialmonti
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	dubius 	 	Plesiocetus dubius
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	dubius 	 	Plesiocetus dubius
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	dubius 	 	Plesiocetus dubius
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	dubius 	 	Plesiocetus dubius
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	dubius 	 	Plesiocetus dubius
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	dubius 	 	Plesiocetus dubius
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	dubius 	 	Plesiocetus dubius
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Aglaocetidae 	Aglaocetus 	burtinii 	 	Aglaocetus burtinii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	dubius 	 	Plesiocetus dubius
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	dubius 	 	Plesiocetus dubius
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	dubius 	 	Plesiocetus dubius
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	dubius 	 	Plesiocetus dubius
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	dubius 	 	Plesiocetus dubius
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	dubius 	 	Plesiocetus dubius
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	dubius 	 	Plesiocetus dubius
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	dubius 	 	Plesiocetus dubius
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	hupschii 	 	Plesiocetus hupschii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	hupschii 	 	Plesiocetus hupschii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	hupschii 	 	Plesiocetus hupschii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	hupschii 	 	Plesiocetus hupschii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	hupschii 	 	Plesiocetus hupschii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	hupschii 	 	Plesiocetus hupschii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	hupschii 	 	Plesiocetus hupschii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	hupschii 	 	Plesiocetus hupschii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	hupschii 	 	Plesiocetus hupschii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	hupschii 	 	Plesiocetus hupschii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	hupschii 	 	Plesiocetus hupschii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	hupschii 	 	Plesiocetus hupschii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	hupschii 	 	Plesiocetus hupschii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	hupschii 	 	Plesiocetus hupschii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	burtinii 	 	Plesiocetus burtinii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Aglaocetidae 	Aglaocetus 	burtinii 	 	Aglaocetus burtinii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	burtinii 	 	Plesiocetus burtinii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	burtinii 	 	Plesiocetus burtinii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	burtinii 	 	Plesiocetus burtinii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	burtinii 	 	Plesiocetus burtinii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Plesiocetus 	burtinii 	 	Plesiocetus burtinii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	similis 	 	Burtinopsis similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	similis 	 	Burtinopsis similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	similis 	 	Burtinopsis similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	similis 	 	Burtinopsis similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	similis 	 	Burtinopsis similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	similis 	 	Burtinopsis similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	similis 	 	Burtinopsis similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	similis 	 	Burtinopsis similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Balaenoptera 	musculoïdes 	 	Balaenoptera musculoïdes
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	similis 	 	Burtinopsis similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	similis 	 	Burtinopsis similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	similis 	 	Burtinopsis similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	similis 	 	Burtinopsis similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	similis 	 	Burtinopsis similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	minutus 	 	Burtinopsis minutus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	minutus 	 	Burtinopsis minutus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	minutus 	 	Burtinopsis minutus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	minutus 	 	Burtinopsis minutus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	minutus 	 	Burtinopsis minutus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	minutus 	 	Burtinopsis minutus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	minutus 	 	Burtinopsis minutus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	minutus 	 	Burtinopsis minutus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	minutus 	 	Burtinopsis minutus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	minutus 	 	Burtinopsis minutus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	minutus 	 	Burtinopsis minutus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	minutus 	 	Burtinopsis minutus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	minutus 	 	Burtinopsis minutus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Burtinopsis 	minutus 	 	Burtinopsis minutus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Aglaocetidae 	Aglaocetus 	longifrons 	 	Aglaocetus longifrons
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Aglaocetidae 	Aglaocetus 	longifrons 	 	Aglaocetus longifrons
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Aglaocetidae 	Idiocetus 	longifrons 	 	Idiocetus longifrons
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Aglaocetidae 	Idiocetus 	longifrons 	 	Idiocetus longifrons
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Aglaocetidae 	Idiocetus 	longifrons 	 	Idiocetus longifrons
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Aglaocetidae 	Idiocetus 	longifrons 	 	Idiocetus longifrons
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Balaenoptera 	musculoïdes 	 	Balaenoptera musculoïdes
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Pelocetidae 	Parietobalaena 	laxata 	 	Parietobalaena laxata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Balaenoptera 	sibbaldina 	 	Balaenoptera sibbaldina
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Balaenoptera 	sibbaldina 	 	Balaenoptera sibbaldina
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Balaenoptera 	sibbaldina 	 	Balaenoptera sibbaldina
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Balaenoptera 	sibbaldina 	 	Balaenoptera sibbaldina
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Balaenoptera 	sibbaldina 	 	Balaenoptera sibbaldina
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Balaenoptera 	sibbaldina 	 	Balaenoptera sibbaldina
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Balaenoptera 	sibbaldina 	 	Balaenoptera sibbaldina
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Balaenoptera 	sibbaldina 	 	Balaenoptera sibbaldina
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Balaenoptera 	sibbaldina 	 	Balaenoptera sibbaldina
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Balaenoptera 	sibbaldina 	 	Balaenoptera sibbaldina
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Balaenoptera 	sibbaldina 	 	Balaenoptera sibbaldina
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Balaenoptera 	sibbaldina 	 	Balaenoptera sibbaldina
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Balaenoptera 	sibbaldina 	 	Balaenoptera sibbaldina
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Mysticeti Flower, 1864"	Balaenopteridae 	Balaenoptera 	musculoïdes 	 	Balaenoptera musculoïdes
